latitude;longitude
38.356883;-87.594583
37.685083;-92.64295
39.781333;-88.191817
37.955217;-87.673567
37.9835;-92.768283
37.9569;-87.672917
38.354883;-87.591917
37.949583;-87.675167
38.993233;-87.670333
37.9605;-87.671133
38.845817;-87.627983
40.463217;-90.7856
37.955217;-87.67195
38.40175;-87.587417
38.406467;-87.5872
38.406467;-87.5872
40.4623;-90.7924
38.985817;-87.666383
37.9589;-87.66995
38.413917;-87.58615
39.000083;-87.670367
36.568233;-89.158183
38.022833;-92.7836
36.966183;-88.408567
37.977333;-92.769983
38.408533;-87.585467
39.02275;-87.677133
39.097483;-87.7053
39.616167;-88.026667
38.023583;-92.78485
40.464317;-90.792067
37.955267;-87.668883
39.487417;-87.922867
39.658667;-88.063317
38.059917;-87.637
38.933967;-87.6468
38.02455;-92.78645
37.019617;-88.3355
38.3549;-87.585117
38.4092;-87.581367
38.419183;-87.580917
38.205433;-92.830583
38.38835;-87.58135
39.61965;-88.023767
40.068367;-88.556717
38.502933;-87.5779
39.061117;-87.684583
39.0975;-87.698433
39.752117;-88.14705
38.3975;-87.578533
38.372517;-87.5794
39.175783;-87.731083
39.044633;-87.676533
38.370217;-87.579333
40.469417;-89.63625
40.3436;-89.138367
37.821733;-87.709283
37.971933;-92.77965
37.6722;-92.65325
40.4389;-89.466733
39.5688;-87.972867
38.3614;-87.575683
37.624017;-87.805033
37.6267;-87.80285
39.426017;-92.566617
38.3585;-87.574867
38.421533;-87.571133
38.4543;-87.569917
38.355717;-87.574083
37.621233;-87.804417
40.3469;-89.132917
37.622917;-87.8031
39.281933;-87.776617
40.347533;-89.1318
38.41505;-87.56885
39.5324;-87.938867
39.537617;-87.942533
38.208667;-87.588533
38.365417;-87.569183
38.477833;-87.564517
37.220017;-88.098567
39.073633;-87.675233
39.51785;-87.923733
39.18595;-87.7223
38.35545;-87.567683
40.351833;-89.1316
38.36435;-87.566317
37.670883;-92.66325
37.665833;-92.660683
38.7606;-87.58595
36.943367;-88.406417
39.493083;-87.901917
38.926817;-87.62275
37.975083;-87.639683
37.972867;-87.6402
37.005667;-88.325017
37.004533;-88.32645
39.022217;-87.652583
38.3472;-87.56535
38.340433;-87.565933
38.270283;-87.5734
40.354733;-89.131433
38.972933;-87.6354
39.009517;-92.785433
38.35745;-87.56405
37.668767;-92.665233
38.431433;-87.558717
37.944683;-87.646433
37.976183;-87.635933
37.004667;-88.3209
39.799817;-88.170233
37.972083;-87.635867
40.4099;-91.134917
38.970917;-87.630033
40.4539;-89.471467
39.657167;-88.02695
38.344317;-87.559733
39.0077;-87.641167
39.552917;-87.938867
38.414367;-87.554517
40.415017;-91.123567
39.058967;-87.6579
40.370017;-89.159467
39.554283;-87.938
40.5016;-90.71315
40.501567;-90.7141
38.24945;-87.56765
39.660367;-88.026133
37.946667;-87.63885
39.555067;-87.936333
37.637683;-92.658383
38.488733;-87.54975
38.083;-87.598083
37.79645;-92.7375
38.391333;-87.5515
38.516917;-87.54945
38.413583;-87.55005
38.004017;-87.61845
40.50305;-90.721
39.562467;-87.939983
37.031;-88.277133
39.661267;-88.022933
40.4153;-91.139
39.640233;-88.0037
40.503517;-90.723767
37.636983;-92.660817
39.36625;-87.8017
40.489517;-89.619583
39.174117;-87.69945
38.583333;-87.55
39.13265;-87.68095
38.801533;-92.854433
39.803267;-88.161333
36.478133;-89.342717
36.4435;-89.4777
38.4066;-87.54725
39.143533;-87.684233
37.977717;-87.622933
39.615617;-87.978867
40.361167;-89.1115
37.034117;-88.268567
38.3049;-87.553367
38.9077;-87.600417
39.359133;-87.793767
40.505717;-90.73055
40.506383;-90.726717
38.0206;-87.608367
40.50715;-90.723533
37.03075;-88.269967
39.021683;-87.6334
39.08985;-87.657733
38.999917;-87.625183
39.234683;-87.722017
38.883967;-87.5908
37.736383;-87.712767
36.4725;-89.34375
38.02265;-87.603967
38.406;-87.541283
39.046517;-87.63885
38.343917;-87.543967
39.6055;-87.962433
39.0072;-87.623917
36.757467;-88.653633
36.473817;-89.332667
37.990617;-87.6112
39.162767;-87.684067
37.7517;-87.70275
39.360917;-87.7871
39.4377;-87.835467
38.413417;-87.537633
39.627133;-87.97875
39.004117;-87.621167
39.31525;-87.7593
37.9641;-87.617783
37.7537;-87.699883
36.757083;-88.650717
38.41145;-87.536767
40.326583;-88.997
39.111033;-87.6596
37.743683;-87.703783
38.4163;-87.5361
39.1086;-87.658333
38.343383;-87.540483
39.001217;-87.6179
39.613867;-87.964633
39.671067;-88.0144
37.9993;-87.604767
39.118;-87.660767
36.9323;-92.051533
39.0997;-87.6531
37.743;-87.701933
38.489417;-87.532517
39.340117;-87.76945
39.109033;-87.655433
39.109933;-87.6555
39.1384;-87.667117
38.488133;-87.531033
38.863583;-87.575867
37.000917;-88.290217
40.467717;-89.44515
37.913617;-87.629283
36.942233;-88.3635
36.757683;-88.64075
39.706983;-88.042317
39.000983;-87.613267
39.23033;-87.70743
38.6746;-87.540917
38.911717;-87.5862
38.20485;-87.551983
38.66565;-87.538633
40.499133;-89.587
38.67025;-87.538267
36.750983;-88.647767
39.0078;-87.611883
37.977967;-87.6031
36.750233;-88.646083
39.650217;-87.985783
39.283;-87.7301
40.429867;-91.153033
38.683133;-87.536233
39.303683;-87.73905
40.338017;-91.4365
39.705567;-88.030367
39.118483;-87.647517
38.160217;-87.551583
40.513117;-89.632483
38.678717;-87.532017
40.51445;-89.639017
38.680167;-87.531717
38.02855;-87.582083
39.654183;-87.981717
40.50965;-89.608517
36.74945;-88.636433
40.514517;-89.63535
39.345867;-87.75785
40.5146;-89.632683
36.939517;-88.349783
39.24405;-87.701833
39.282183;-87.721417
36.747633;-88.63675
36.9408;-88.346833
38.0884;-87.563617
38.995117;-87.597383
36.555717;-89.032417
38.957583;-87.584667
39.743583;-88.059067
36.935233;-88.351167
38.6856;-87.527117
39.169733;-87.66265
38.09035;-87.559667
39.337433;-87.746833
39.20825;-87.679117
37.623783;-92.6915
40.343133;-88.986667
36.9353;-88.34595
39.29675;-87.72205
38.442117;-87.511733
38.6638;-87.5211
38.036283;-87.570417
38.03445;-87.571083
37.97615;-87.5877
39.663783;-87.9785
39.358833;-87.755867
38.032983;-87.57085
39.3373;-87.74275
38.00315;-87.578917
36.95235;-92.111583
38.654717;-87.518317
40.330467;-88.946317
39.1927;-87.666283
39.447383;-87.808967
38.033267;-87.568283
37.796983;-87.650983
39.4439;-87.805867
38.902067;-87.561
40.364667;-91.400817
38.0367;-87.56705
40.5596;-89.915683
38.942283;-87.571833
38.704417;-87.5218
40.367583;-91.396067
39.367317;-87.75595
37.980117;-87.581633
38.002333;-87.574967
36.878767;-88.413567
37.99595;-87.576283
39.23057;-87.67956
40.36695;-91.402767
39.205267;-87.667383
40.532933;-89.66435
37.99765;-87.572583
37.669733;-87.705267
38.466833;-87.5017
40.55275;-89.805517
39.198933;-87.661933
39.208383;-87.666
39.21485;-87.66845
40.368733;-91.4062
39.210667;-87.664383
40.531133;-89.6353
40.523817;-89.5923
37.977883;-87.574767
40.575583;-90.047267
37.978467;-87.573783
39.3454;-87.733833
38.660767;-87.506767
38.440883;-87.497633
38.670217;-87.507183
39.2377;-87.67539
37.001467;-88.242483
36.736983;-88.6191
38.695633;-87.509233
38.82585;-87.531167
40.531817;-89.625183
37.9718;-87.57325
38.005783;-87.562933
38.578983;-87.497283
37.967483;-87.574217
37.997883;-87.564783
40.524733;-89.5764
37.965317;-87.573867
37.995117;-87.5646
39.291433;-87.698917
37.972033;-87.570967
37.951917;-87.57695
39.215767;-87.659767
37.99305;-87.563567
40.365067;-91.43615
38.684267;-87.503317
37.97105;-87.569383
36.724167;-88.632667
37.973033;-87.5685
40.396967;-91.351767
36.726017;-88.6279
40.120883;-88.497433
38.91875;-87.54735
40.39375;-91.36275
38.31605;-92.935483
39.646;-87.937317
36.722733;-88.631417
39.75145;-92.399967
40.559767;-89.774933
36.725217;-88.62605
40.567167;-89.833217
37.815633;-87.621033
40.554917;-89.726
39.2231;-87.65667
38.7292;-87.5038
39.345433;-87.71985
40.533333;-89.583333
36.722533;-88.6246
40.405017;-91.34425
37.963183;-87.563717
39.408517;-87.753683
38.643233;-87.4885
38.730667;-87.49905
38.113188;-87.52032
38.7348;-87.4984
38.11145;-87.520383
40.539383;-89.592333
40.551333;-89.663667
40.5633;-89.743733
37.457033;-92.626633
39.330417;-87.70285
37.183833;-88.023633
39.223083;-87.645567
40.543317;-89.599017
39.21576;-87.64103
38.701617;-87.488733
39.269183;-87.666483
38.874133;-92.913867
38.802017;-92.929867
37.822967;-87.60295
38.01325;-87.53745
40.381167;-91.4407
37.840033;-87.59505
39.057633;-87.571117
37.835683;-87.595917
37.843417;-87.592867
37.8467;-87.591167
37.841783;-87.59325
38.7;-87.483333
37.073033;-88.126667
40.38415;-91.437267
37.966383;-87.547817
38.622333;-87.473667
37.843117;-87.590367
36.301883;-90.050667
39.040233;-92.87205
38.071217;-87.5157
40.574683;-89.749333
39.11215;-87.585967
39.984583;-88.2633
37.840117;-87.588817
40.12455;-88.463433
36.983083;-88.2214
37.984433;-87.538467
37.863667;-87.579417
37.8653;-87.5785
36.331933;-90.713767
37.8248;-87.593917
36.642283;-88.736967
36.7289;-91.852983
40.232533;-88.647333
36.844767;-88.3997
39.672733;-87.928917
39.464133;-87.769183
36.640617;-88.738633
38.203083;-92.9466
40.529;-89.4721
37.98625;-87.535917
36.638233;-88.742167
37.8623;-87.577783
36.6355;-88.747167
37.864117;-87.576683
37.82185;-87.591667
40.575217;-89.725367
39.116333;-87.582633
37.82035;-87.5921
36.632;-88.750883
37.843333;-87.583017
36.516533;-89.008283
39.772933;-88.016467
37.881367;-87.567
40.5764;-89.72405
40.560417;-89.6172
38.328083;-87.464833
38.71715;-92.958683
36.858883;-88.371767
38.114683;-87.497817
37.97345;-87.534133
36.989583;-88.203533
37.871933;-87.568133
37.9719;-87.533917
38.411833;-87.45755
40.561917;-89.614367
36.626483;-88.753283
40.56635;-89.636267
38.026117;-87.5165
37.976633;-87.530417
39.724017;-92.469167
37.924133;-87.546767
38.705233;-92.964667
37.973833;-87.530483
37.9227;-92.885867
39.3535;-87.689683
37.97665;-87.528267
40.5673;-89.6265
36.709417;-88.592
39.24348;-87.62835
37.0693;-88.106267
37.058183;-88.11735
40.573033;-89.65365
37.976783;-87.525117
36.693117;-88.615633
38.08205;-92.937233
39.746733;-92.45585
37.8557;-87.565117
37.812167;-87.582133
37.814017;-87.581267
40.58815;-89.7447
40.406917;-89.003783
40.429233;-91.367683
37.05835;-88.11245
37.069317;-88.100567
36.7;-88.6
40.148533;-88.471217
37.812433;-87.580083
37.8332;-87.571617
38.009933;-87.511633
37.063;-88.106367
39.082317;-92.879117
37.831717;-87.5716
36.780033;-88.467667
38.014233;-87.509817
37.985967;-87.517517
37.8919;-87.548167
38.17195;-87.472717
36.977967;-88.1986
37.05585;-88.110483
40.522583;-89.37145
39.741883;-92.4675
37.06205;-88.10325
36.8569;-88.350933
39.660967;-87.892217
37.984217;-87.514483
39.28458;-87.63838
40.52415;-89.372083
38.781333;-87.466483
40.251433;-88.641367
40.568017;-89.577183
37.0574;-88.104633
38.02805;-87.5005
39.390233;-87.6954
37.9827;-87.512617
40.52555;-89.37
36.968317;-88.203383
38.19575;-92.9705
40.581483;-89.647183
36.857517;-88.344467
39.741983;-92.473033
36.86705;-88.331467
36.779867;-88.45625
36.96925;-88.201067
40.27335;-88.678183
36.779383;-88.45615
36.918367;-88.26245
37.075317;-88.08185
40.583133;-89.64675
36.943917;-88.229283
36.85275;-88.347683
36.3639;-89.432267
37.810567;-87.57005
40.441733;-89.0722
36.912483;-88.265967
36.851333;-88.346833
40.27295;-88.670817
40.404133;-88.965117
38.07155;-92.950417
37.846983;-92.880233
37.782567;-92.854083
36.3777;-89.365483
40.596867;-89.718417
40.42515;-91.41405
38.688567;-92.9888
39.2594;-87.61543
39.747183;-92.476767
36.9628;-88.199667
40.531333;-89.3656
40.531967;-89.367533
37.81495;-87.562367
37.82745;-87.557333
37.782217;-92.856817
37.82475;-87.5582
37.8207;-87.559583
37.958167;-87.5104
40.567033;-89.52035
37.9731;-87.504683
40.605533;-89.756217
40.433117;-89.028967
38.01375;-87.491783
36.884683;-88.29185
39.29922;-87.63015
39.743517;-92.48605
37.786717;-92.862683
40.585183;-89.607033
40.476067;-89.152267
39.058483;-92.90945
39.346217;-87.652733
39.744817;-92.488133
40.585633;-89.598317
38.064367;-87.47315
36.9588;-88.192467
40.587633;-89.605217
38.196617;-92.986983
40.4497;-91.3699
40.588633;-89.609033
40.594083;-89.641117
37.970717;-87.498317
40.53735;-89.359
39.773967;-87.9685
36.527583;-91.535517
40.475;-89.133333
40.589467;-89.604533
36.92965;-88.223533
38.698533;-93.000983
39.28615;-87.61355
40.59655;-89.6367
39.8214;-88.0093
37.02;-88.114317
36.352967;-89.408933
39.13495;-87.542017
38.823567;-87.448567
38.687783;-93.0067
39.284083;-87.608833
38.671733;-87.424133
36.3531;-89.403683
38.793517;-87.441767
39.783117;-87.9685
38.079617;-87.460817
40.5282;-89.2967
37.965067;-87.4916
37.7104;-92.842317
37.028817;-88.100067
36.918533;-88.2276
40.642367;-90.0309
37.955183;-87.493117
37.02705;-88.100683
39.36105;-87.64735
40.545733;-89.359033
36.995183;-88.134783
37.824983;-87.537317
37.038217;-88.086267
38.023417;-87.470733
40.646333;-90.073083
39.2363;-87.57955
39.886217;-88.067383
40.598683;-89.6048
37.721433;-92.852667
38.92185;-87.463867
37.957533;-87.488383
36.516133;-91.535533
37.987667;-87.479067
37.40585;-87.761933
40.45;-89.027333
38.676583;-87.416983
38.881267;-87.45215
37.937467;-87.49325
39.049267;-87.5006
40.604;-89.626367
37.989567;-87.4765
40.60415;-89.623617
39.750883;-92.506683
38.868867;-87.447283
37.401667;-87.761067
40.434383;-88.975883
40.60445;-89.611633
40.399;-88.882
40.608767;-89.634483
40.60795;-89.6269
36.25065;-90.027967
39.894233;-88.06595
39.225;-87.56445
40.613883;-89.651967
36.641883;-88.621467
40.600667;-89.569833
38.777733;-93.010117
40.474033;-91.359017
40.60455;-89.589417
38.43335;-87.397433
40.65475;-90.035517
40.33835;-88.73175
38.084417;-87.4408
40.591233;-89.5041
38.922;-92.982683
37.977017;-87.468683
40.6089;-89.598533
38.758383;-87.415433
40.450117;-88.996067
37.973167;-87.469483
37.014083;-88.091033
36.443167;-89.04535
36.970617;-88.137617
38.7639;-87.413217
37.9776;-87.4651
40.590417;-89.481083
40.090167;-88.294617
40.589833;-89.476883
38.74185;-87.408033
37.558983;-92.788467
40.1826;-88.432183
39.7581;-92.520467
39.069502;-92.943772
36.894517;-88.224067
40.61345;-89.59345
36.945567;-88.1615
36.958917;-88.145417
38.743;-87.405883
40.554167;-89.313933
40.613817;-89.591367
36.236267;-90.08325
40.091367;-88.29
36.2372;-90.055583
40.589467;-90.97495
40.550867;-89.294367
40.61705;-89.60215
39.361417;-87.617817
36.945217;-88.15825
40.61595;-89.593383
37.107617;-87.9825
40.619;-89.610133
40.6185;-89.605267
37.981983;-87.4563
40.61935;-89.608767
36.493867;-91.53465
38.740983;-87.401417
40.622433;-89.622217
38.045967;-87.436633
40.6211;-89.610183
37.9313;-87.469267
40.65355;-89.85215
36.90615;-88.199917
39.11835;-87.49895
40.622167;-89.612333
37.013533;-88.0752
40.620717;-89.60315
40.459617;-88.989733
40.619517;-89.5951
37.933417;-87.467533
39.351333;-87.605933
40.485683;-89.059583
40.186483;-88.422583
37.885983;-87.48245
40.622033;-89.603233
40.107383;-88.302217
40.487117;-89.062967
40.621867;-89.599183
40.0744;-88.25505
38.6009;-87.380583
40.625867;-89.6163
38.830417;-87.41065
40.624167;-89.605217
40.083883;-88.265833
39.3563;-87.60525
40.623983;-89.5995
40.458833;-88.9763
37.72835;-92.8903
40.624433;-89.597633
37.880933;-87.479967
40.46065;-88.977817
36.424633;-89.055667
40.470833;-89.00555
40.634867;-89.6604
40.4792;-89.028383
40.470367;-89.003
40.46035;-88.975683
40.59645;-89.446483
40.626467;-89.60195
40.459983;-88.971883
36.928;-88.161567
36.670033;-88.526967
40.504917;-89.098583
40.5686;-89.31885
40.4527;-88.948717
40.623;-89.569583
37.876167;-87.476917
37.946083;-87.4532
40.6319;-89.619517
40.638717;-89.6607
37.95665;-87.4488
40.46975;-88.988617
40.483067;-89.0256
39.218283;-87.5276
40.4885;-89.0409
40.631883;-89.610683
38.82615;-93.031733
40.48785;-89.036483
40.478233;-89.008467
36.4208;-89.047233
40.6328;-89.6071
40.633883;-89.609683
40.457583;-88.948383
38.430567;-87.36525
40.645733;-89.6812
40.464633;-88.964933
40.606017;-89.455267
40.1805;-88.389333
36.414083;-89.059467
38.80735;-87.3926
40.4679;-88.971633
40.459567;-88.948217
36.218867;-90.069433
40.6471;-89.6806
40.645617;-89.670967
40.457833;-88.943
40.60895;-89.46365
40.64605;-89.6733
38.105017;-93.029533
40.4992;-91.375333
36.422967;-89.031383
40.11545;-88.2883
36.998;-88.067617
38.716183;-87.376
40.46105;-88.948433
40.645867;-89.664533
40.638267;-89.613717
40.611233;-89.46335
40.68435;-90.05555
37.614167;-92.851483
40.487417;-89.015
40.626833;-89.538917
40.627517;-89.54145
40.639867;-89.6125
40.09298;-88.25082
40.11855;-88.2864
40.488817;-89.015783
40.64125;-89.6149
40.651033;-89.679033
40.465;-88.949417
40.46785;-88.956717
40.640383;-89.606167
40.6407;-89.607867
38.332033;-87.362317
36.811383;-88.288433
37.674067;-87.546917
40.478983;-88.981667
39.2356;-87.519817
37.871017;-87.461767
40.651867;-89.663667
40.618533;-89.4704
38.892083;-93.033167
40.640667;-89.584067
40.100167;-88.25135
40.64465;-89.606717
36.953217;-88.103467
40.20785;-88.41145
40.620967;-89.473117
39.821817;-92.508117
40.468917;-88.942683
40.652033;-89.6453
36.9268;-88.1326
36.359417;-91.245983
40.646817;-89.609467
38.76205;-87.37005
40.678333;-89.845
40.199817;-88.394417
40.654133;-89.6489
40.4586;-88.909767
40.531617;-89.117317
40.47085;-88.941283
40.67445;-90.63705
40.64795;-89.6051
40.64205;-89.569033
40.10965;-92.1755
40.645917;-89.589383
40.6421;-89.5655
36.942917;-88.108233
40.6421;-89.563567
40.203583;-88.395267
40.131567;-88.285983
40.648117;-89.59505
40.648433;-89.59125
38.829;-87.3765
40.203533;-88.392067
39.82305;-92.516483
37.951317;-87.423117
39.193667;-87.4883
40.1159;-88.25835
38.955667;-87.404433
37.117;-87.920717
40.480783;-88.951667
40.133083;-88.2795
38.1028;-93.052483
40.643083;-89.540733
40.100733;-88.233483
40.648483;-89.569883
40.497083;-88.992983
39.379383;-87.576967
40.204;-88.385
40.6349;-89.4926
36.274433;-90.957767
40.649783;-89.570567
39.908983;-87.997767
40.09415;-88.221783
40.6568;-89.611533
40.636967;-89.499817
40.080817;-88.203033
40.68135;-89.78555
36.274333;-90.96095
36.778383;-88.30585
36.681867;-88.450617
40.65945;-89.624817
40.516133;-89.040967
40.664383;-89.65265
36.272917;-90.960333
40.652067;-89.573067
38.865683;-87.375067
40.505;-89.003667
40.117283;-88.248617
36.6136;-91.871533
40.510033;-89.017067
40.0831;-88.2007
40.1045;-88.229617
40.469333;-88.904933
40.65;-89.55
38.421583;-87.333067
40.698533;-89.928767
40.65715;-89.58995
38.968583;-87.398383
40.5098;-89.011183
40.514933;-89.024433
40.103417;-88.2246
37.9515;-87.4109
40.659067;-89.591467
40.11825;-88.244017
40.51475;-89.02175
40.501817;-88.98365
36.20195;-90.51505
40.4972;-88.969733
40.536133;-91.349983
40.516717;-89.024317
40.495717;-88.965367
40.674067;-89.675533
40.710667;-90.085167
40.1084;-88.2272
37.981367;-87.3993
40.65775;-89.570883
39.1936;-87.47325
40.109333;-88.227733
40.101833;-88.21745
37.902817;-87.4232
40.5187;-89.025
40.498217;-88.9671
40.510633;-89.001367
40.656867;-89.560767
36.266567;-90.9645
40.502717;-88.97805
40.657633;-89.5627
36.905083;-88.125983
40.111617;-88.228567
40.661183;-89.575633
38.745033;-93.090117
37.9591;-87.402333
37.962367;-87.4012
40.69185;-89.78805
40.566883;-89.167467
40.675333;-89.65835
40.697667;-89.833017
40.108783;-88.2198
39.297433;-87.515667
40.496367;-88.952
36.752367;-88.3213
40.1135;-88.2255
40.514283;-88.999817
40.104467;-88.212133
40.5088;-88.982767
40.517283;-89.006583
39.2753;-87.503183
40.67135;-89.620167
40.50945;-88.983917
40.545033;-89.088217
36.26595;-90.983
40.66505;-89.578767
40.665767;-89.580117
36.26445;-90.979383
36.847717;-88.188133
36.9669;-88.046217
40.535733;-91.3767
39.614067;-87.7081
40.664333;-89.566583
40.664083;-89.563983
39.100917;-87.426733
36.263983;-90.9828
36.261233;-90.97105
40.664367;-89.564533
40.47285;-88.878967
36.261517;-90.974517
40.509467;-88.97535
40.503033;-88.957267
40.643817;-89.452433
36.7623;-88.298617
40.664867;-89.559583
36.338517;-89.164183
40.55235;-89.098933
36.259183;-90.96945
40.64465;-89.450867
40.503317;-88.954183
40.644683;-89.450567
40.496267;-88.93465
39.03965;-87.402217
37.941633;-87.398117
40.39275;-88.68755
40.689233;-89.704967
40.51415;-88.98075
39.104267;-87.4236
39.010783;-87.392067
36.257717;-90.97145
39.113433;-87.426333
40.646033;-89.449817
40.51695;-88.986067
40.52065;-88.996617
40.52205;-88.999783
40.506417;-88.956417
40.410817;-88.723483
40.670467;-89.575633
40.69135;-89.711483
36.335083;-89.165183
40.6949;-89.735817
39.021417;-87.393567
40.506533;-88.95435
40.514367;-88.975483
40.394767;-88.686667
40.670567;-89.570033
40.647717;-89.449867
40.50465;-88.947517
40.719683;-89.996
40.524133;-89.001567
40.647483;-89.445117
40.5236;-88.999067
40.528133;-91.421567
40.503233;-88.9406
40.690733;-89.690733
40.529817;-91.4187
40.118783;-88.213833
40.683333;-89.633333
40.725683;-90.0817
40.581383;-89.173267
36.8936;-88.1155
40.532717;-91.413683
40.6961;-89.718167
40.517867;-88.974667
40.540817;-91.391867
40.52165;-88.985333
40.727567;-90.107883
40.119483;-88.21145
38.666367;-87.31475
36.358317;-89.078767
40.685183;-89.633333
40.5117;-88.955567
37.706517;-92.953733
40.672583;-89.55525
38.745933;-87.323967
40.545967;-91.380817
36.8161;-88.209317
40.529;-89.001933
40.534217;-91.415917
36.317617;-91.230417
40.52355;-88.98565
36.257633;-91.0019
36.36225;-89.063633
38.4837;-87.304183
40.664717;-89.508533
40.502967;-88.927483
40.67935;-89.588467
40.521133;-88.9762
38.486183;-87.303283
37.611883;-92.909367
40.695933;-89.694483
40.502933;-88.92605
40.667417;-89.517967
39.640183;-87.70965
37.859483;-87.414017
40.730867;-90.119617
40.6702;-89.531583
40.52515;-88.98585
39.094217;-87.408633
40.530917;-89.002083
40.537917;-89.021783
40.6727;-89.54425
40.53485;-91.420317
37.956933;-87.3813
40.68605;-89.62275
39.639233;-87.707617
37.1078;-87.881233
39.0952;-87.40775
36.8451;-88.167
40.53365;-89.00615
40.62205;-89.30355
40.723933;-89.94785
40.699;-89.703283
40.123333;-88.20855
36.874233;-88.130267
40.621767;-89.3003
40.699167;-89.700183
39.613467;-87.68605
40.727367;-89.9859
40.667333;-89.503883
40.5316;-88.996717
40.515317;-88.9507
40.532317;-88.998483
39.095533;-87.405633
40.7;-89.7
40.568083;-89.104633
40.549883;-91.38525
36.314717;-89.19595
40.726667;-89.953483
40.1268;-88.20945
40.675033;-89.5357
40.128717;-88.211133
40.70135;-89.6977
40.530167;-88.986017
40.50885;-88.927217
39.619;-87.6864
39.1125;-87.409
40.67995;-89.558483
40.529183;-88.9817
40.712433;-89.780783
40.121233;-88.198583
40.71865;-89.836483
40.705033;-89.71805
40.7037;-89.7037
40.50245;-88.90505
40.59245;-89.174083
40.5316;-88.9846
40.611633;-89.24225
40.401983;-88.669783
39.095817;-87.40065
39.3892;-87.534
36.3006;-89.2309
40.676583;-89.52835
40.6816;-89.5556
40.733383;-90.00515
40.706783;-89.718067
40.73695;-90.081733
40.6875;-89.5875
40.736767;-90.073017
40.7348;-90.0241
40.7;-89.666667
39.124617;-87.409317
36.9009;-88.0873
36.163933;-90.074933
40.734517;-90.009467
40.66975;-89.484233
40.167267;-88.256917
40.690183;-89.594433
40.739583;-90.105483
39.637733;-87.6937
38.500567;-87.290967
40.611983;-89.23195
40.7057;-89.692933
40.7095;-89.718017
40.739717;-90.0778
40.69755;-89.632333
36.901867;-88.08245
40.7297;-89.902983
40.7409;-90.100517
40.718317;-89.781033
36.255317;-91.046933
40.708333;-89.7
38.500917;-87.288583
40.67605;-89.501433
40.55695;-89.04195
40.692317;-89.590833
36.978383;-87.993983
37.933333;-87.3736
40.692617;-89.589217
40.5569;-91.3929
40.513017;-88.9158
40.742017;-90.081517
40.743083;-90.119583
40.676217;-89.495317
40.682183;-89.525817
40.695983;-89.60445
40.716667;-89.75
39.103133;-87.39455
39.346283;-87.5018
39.284733;-87.47065
40.697267;-89.608917
38.744217;-87.303967
39.283333;-87.469017
40.7304;-89.871217
40.721167;-89.7796
36.89745;-88.080783
38.047683;-87.3386
40.699367;-89.617167
40.74435;-90.085267
40.699283;-89.613067
38.307533;-87.292533
40.539867;-88.980883
39.15005;-87.4093
40.706483;-89.656067
40.722517;-89.778617
40.512233;-88.904533
40.68515;-89.52605
40.698267;-89.599667
40.691667;-89.558333
39.86515;-87.880883
36.897983;-88.0754
40.70275;-89.621683
40.733483;-89.87105
39.156117;-87.409383
40.703433;-89.624833
40.695;-89.573333
40.70205;-89.614617
39.285167;-87.464983
39.34685;-87.495767
36.9539;-88.010217
40.732783;-89.851633
37.475217;-92.857617
36.960533;-88.002667
40.709283;-89.6569
40.545817;-88.987633
40.718517;-89.718517
40.70465;-89.62045
40.6977;-89.576183
36.907317;-88.060067
40.627217;-89.248733
40.71065;-89.654183
40.6937;-89.5456
37.98035;-87.348317
36.844633;-88.132633
40.633317;-89.264867
40.712683;-89.657117
40.728683;-89.7764
40.174533;-88.241683
40.707833;-89.61995
40.699817;-89.569333
40.708833;-89.62445
39.170633;-87.407817
40.6899;-89.51265
40.733367;-89.808833
39.100117;-87.380133
40.7093;-89.62205
40.746683;-89.960317
40.70125;-89.571517
40.695133;-89.536817
40.748817;-89.9886
40.696133;-89.53995
36.7386;-88.267783
40.730667;-89.77535
40.716667;-89.666667
37.932833;-87.358167
40.6884;-89.49655
40.689967;-89.502683
40.7333;-89.790383
37.38185;-87.625367
40.6986;-89.54295
36.188067;-89.650133
39.666567;-87.69075
40.6862;-89.473867
40.756867;-90.100833
36.252483;-91.10255
40.733967;-89.773583
40.757083;-90.080767
40.725567;-89.70295
39.1277;-87.383783
40.757017;-90.06645
40.757183;-90.070017
40.751983;-89.967283
40.6857;-89.460533
36.390817;-91.53235
40.686067;-89.46225
40.71;-89.593333
40.7;-89.533333
40.748717;-89.9089
40.705567;-89.564783
40.7358;-89.77295
39.080783;-87.365
40.687433;-89.46375
40.733333;-89.75
40.652967;-91.1242
40.62995;-91.213283
40.756267;-90.009433
40.7569;-90.014817
40.722483;-89.6619
40.7476;-89.877683
40.733983;-89.74645
40.73755;-89.772333
40.735183;-89.75185
40.560417;-88.9887
40.69355;-89.485017
40.689483;-89.463467
40.75595;-89.971817
39.317733;-87.4615
36.554367;-91.886133
40.737933;-90.66355
40.694017;-89.479167
39.450367;-87.53175
40.725933;-89.664067
40.691283;-89.461917
40.733333;-89.716667
40.691933;-89.4639
40.571533;-91.419617
40.691483;-89.46015
40.71285;-89.574067
40.755583;-89.924317
36.893333;-88.050367
40.707217;-89.538917
36.910633;-88.0304
37.725067;-87.421583
40.755467;-89.91995
40.72545;-89.6462
40.717867;-89.5976
40.7357;-89.718833
40.693767;-89.461617
40.756267;-89.91175
40.611533;-89.129383
40.716667;-89.583333
